source_key,source_type,status,database_fragment_id,date,diary,page_name,place_after,image_relative_path,database_sequence,reason
"fragments/1832/05/02-img3011","LEGACY","MATCHED_EXACT","1688","1832-05-02","diary-1832","img3011","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/05/03-img3011","LEGACY","MATCHED_EXACT","1689","1832-05-03","diary-1832","img3011","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/05/04-img3011","LEGACY","MATCHED_EXACT","1690","1832-05-04","diary-1832","img3011","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/05/05-img3011","LEGACY","MATCHED_EXACT","1691","1832-05-05","diary-1832","img3011","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/05/06-img3011","LEGACY","MATCHED_EXACT","1692","1832-05-06","diary-1832","img3011","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/05/07-img3012","LEGACY","MATCHED_EXACT","1693","1832-05-07","diary-1832","img3012","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/05/08-img3012","LEGACY","MATCHED_EXACT","1694","1832-05-08","diary-1832","img3012","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/05/09-img3012","LEGACY","MATCHED_EXACT","1695","1832-05-09","diary-1832","img3012","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/05/10-img3012","LEGACY","MATCHED_EXACT","1696","1832-05-10","diary-1832","img3012","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/05/11-img3012","LEGACY","MATCHED_EXACT","1697","1832-05-11","diary-1832","img3012","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/05/12-img3012","LEGACY","MATCHED_EXACT","1698","1832-05-12","diary-1832","img3012","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/05/13-img3012","LEGACY","MATCHED_EXACT","1699","1832-05-13","diary-1832","img3012","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/05/14-img3013","LEGACY","MATCHED_EXACT","1700","1832-05-14","diary-1832","img3013","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/05/15-img3013","LEGACY","MATCHED_EXACT","1701","1832-05-15","diary-1832","img3013","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/05/16-img3013","LEGACY","MATCHED_EXACT","1702","1832-05-16","diary-1832","img3013","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/05/17-img3013","LEGACY","MATCHED_EXACT","1703","1832-05-17","diary-1832","img3013","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/05/18-img3013","LEGACY","MATCHED_EXACT","1704","1832-05-18","diary-1832","img3013","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/05/19-img3013","LEGACY","MATCHED_EXACT","1705","1832-05-19","diary-1832","img3013","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/05/20-img3013","LEGACY","MATCHED_EXACT","1706","1832-05-20","diary-1832","img3013","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/05/21-img3014","LEGACY","MATCHED_EXACT","1707","1832-05-21","diary-1832","img3014","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/05/22-img3014","LEGACY","MATCHED_EXACT","1708","1832-05-22","diary-1832","img3014","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/05/23-img3014","LEGACY","MATCHED_EXACT","1709","1832-05-23","diary-1832","img3014","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/05/24-img3014","LEGACY","MATCHED_EXACT","1710","1832-05-24","diary-1832","img3014","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/05/25-img3014","LEGACY","MATCHED_EXACT","1711","1832-05-25","diary-1832","img3014","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/05/26-img3014","LEGACY","MATCHED_EXACT","1712","1832-05-26","diary-1832","img3014","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/05/27-img3014","LEGACY","MATCHED_EXACT","1713","1832-05-27","diary-1832","img3014","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/04-img3015","LEGACY","MATCHED_EXACT","1714","1832-06-04","diary-1832","img3015","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/05-img3015","LEGACY","MATCHED_EXACT","1715","1832-06-05","diary-1832","img3015","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/06-img3015","LEGACY","MATCHED_EXACT","1716","1832-06-06","diary-1832","img3015","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/07-img3015","LEGACY","MATCHED_EXACT","1717","1832-06-07","diary-1832","img3015","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/08-img3015","LEGACY","MATCHED_EXACT","1718","1832-06-08","diary-1832","img3015","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/09-img3015","LEGACY","MATCHED_EXACT","1719","1832-06-09","diary-1832","img3015","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/10-img3015","LEGACY","MATCHED_EXACT","1720","1832-06-10","diary-1832","img3015","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/11-img3016","LEGACY","MATCHED_EXACT","1721","1832-06-11","diary-1832","img3016","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/12-img3016","LEGACY","MATCHED_EXACT","1722","1832-06-12","diary-1832","img3016","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/13-img3016","LEGACY","MATCHED_EXACT","1723","1832-06-13","diary-1832","img3016","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/14-img3016","LEGACY","MATCHED_EXACT","1724","1832-06-14","diary-1832","img3016","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/15-img3016","LEGACY","MATCHED_EXACT","1725","1832-06-15","diary-1832","img3016","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/16-img3016","LEGACY","MATCHED_EXACT","1726","1832-06-16","diary-1832","img3016","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/17-img3016","LEGACY","MATCHED_EXACT","1727","1832-06-17","diary-1832","img3016","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/18-img3017","LEGACY","MATCHED_EXACT","1728","1832-06-18","diary-1832","img3017","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/19-img3017","LEGACY","MATCHED_EXACT","1729","1832-06-19","diary-1832","img3017","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/20-img3017","LEGACY","MATCHED_EXACT","1730","1832-06-20","diary-1832","img3017","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/21-img3017","LEGACY","MATCHED_EXACT","1731","1832-06-21","diary-1832","img3017","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/22-img3017","LEGACY","MATCHED_EXACT","1732","1832-06-22","diary-1832","img3017","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/23-img3017","LEGACY","MATCHED_EXACT","1733","1832-06-23","diary-1832","img3017","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/24-img3017","LEGACY","MATCHED_EXACT","1734","1832-06-24","diary-1832","img3017","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/25-img3018","LEGACY","MATCHED_EXACT","1735","1832-06-25","diary-1832","img3018","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/26-img3018","LEGACY","MATCHED_EXACT","1736","1832-06-26","diary-1832","img3018","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/27-img3018","LEGACY","MATCHED_EXACT","1737","1832-06-27","diary-1832","img3018","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/27-m3-img3018-murder-of-nicholas-fairles","LEGACY","MISSING_FROM_DATABASE","","1832-06-27","","img3018","","","","no unclaimed database row has the same date and Page context"
"fragments/1832/06/27-m3-img3018-murder-of-nicholas-fairles-image","IMAGE","MISSING_FROM_DATABASE","","1832-06-27","","","fragments/1832/06/27-m3-img3018-murder-of-nicholas-fairles","diary-1832/images/img3018-murder-of-nicholas-fairles.png","","typed IMAGE source has no HTML signature for a safe legacy database match"
"fragments/1832/06/28-img3018","LEGACY","MATCHED_EXACT","1739","1832-06-28","diary-1832","img3018","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/29-img3018","LEGACY","MATCHED_EXACT","1740","1832-06-29","diary-1832","img3018","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/06/30-img3018","LEGACY","MATCHED_EXACT","1741","1832-06-30","diary-1832","img3018","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/01-img3018","LEGACY","MATCHED_EXACT","1742","1832-07-01","diary-1832","img3018","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/02-img3019","LEGACY","MATCHED_EXACT","1743","1832-07-02","diary-1832","img3019","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/03-img3019","LEGACY","MATCHED_EXACT","1744","1832-07-03","diary-1832","img3019","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/04-img3019","LEGACY","MATCHED_EXACT","1745","1832-07-04","diary-1832","img3019","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/05-img3019","LEGACY","MATCHED_EXACT","1746","1832-07-05","diary-1832","img3019","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/06-img3019","LEGACY","MATCHED_EXACT","1747","1832-07-06","diary-1832","img3019","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/07-img3019","LEGACY","MATCHED_EXACT","1748","1832-07-07","diary-1832","img3019","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/08-img3019","LEGACY","MATCHED_EXACT","1749","1832-07-08","diary-1832","img3019","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/09-img3020","LEGACY","MATCHED_EXACT","1750","1832-07-09","diary-1832","img3020","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/10-img3020","LEGACY","MATCHED_EXACT","1751","1832-07-10","diary-1832","img3020","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/11-img3020","LEGACY","MATCHED_EXACT","1752","1832-07-11","diary-1832","img3020","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/12-img3020","LEGACY","MATCHED_EXACT","1753","1832-07-12","diary-1832","img3020","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/13-img3020","LEGACY","MATCHED_EXACT","1754","1832-07-13","diary-1832","img3020","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/14-img3020","LEGACY","MATCHED_EXACT","1755","1832-07-14","diary-1832","img3020","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/15-img3020","LEGACY","MATCHED_EXACT","1756","1832-07-15","diary-1832","img3020","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/16-img3021","LEGACY","MATCHED_EXACT","1757","1832-07-16","diary-1832","img3021","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/17-img3021","LEGACY","MATCHED_EXACT","1758","1832-07-17","diary-1832","img3021","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/18-img3021","LEGACY","MATCHED_EXACT","1759","1832-07-18","diary-1832","img3021","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/19-img3021","LEGACY","MATCHED_EXACT","1760","1832-07-19","diary-1832","img3021","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/20-img3021","LEGACY","MATCHED_EXACT","1761","1832-07-20","diary-1832","img3021","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/21-img3021","LEGACY","MATCHED_EXACT","1762","1832-07-21","diary-1832","img3021","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/22-img3021","LEGACY","MATCHED_EXACT","1763","1832-07-22","diary-1832","img3021","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/23-img3022","LEGACY","MATCHED_EXACT","1764","1832-07-23","diary-1832","img3022","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/24-img3022","LEGACY","MATCHED_EXACT","1765","1832-07-24","diary-1832","img3022","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/25-img3022","LEGACY","MATCHED_EXACT","1766","1832-07-25","diary-1832","img3022","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/26-img3022","LEGACY","MATCHED_EXACT","1767","1832-07-26","diary-1832","img3022","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/27-img3022","LEGACY","MATCHED_EXACT","1768","1832-07-27","diary-1832","img3022","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/28-img3022","LEGACY","MATCHED_EXACT","1769","1832-07-28","diary-1832","img3022","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/29-img3022","LEGACY","MATCHED_EXACT","1770","1832-07-29","diary-1832","img3022","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/30-img3023","LEGACY","MATCHED_EXACT","1771","1832-07-30","diary-1832","img3023","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/07/31-img3023","LEGACY","MATCHED_EXACT","1772","1832-07-31","diary-1832","img3023","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/01-img3023","LEGACY","MATCHED_EXACT","1773","1832-08-01","diary-1832","img3023","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/02-img3023","LEGACY","MATCHED_EXACT","1774","1832-08-02","diary-1832","img3023","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/03-img3023","LEGACY","MATCHED_EXACT","1775","1832-08-03","diary-1832","img3023","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/04-img3023","LEGACY","MATCHED_EXACT","1776","1832-08-04","diary-1832","img3023","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/05-img3023","LEGACY","MATCHED_EXACT","1777","1832-08-05","diary-1832","img3023","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/06-img3024","LEGACY","MATCHED_EXACT","1778","1832-08-06","diary-1832","img3024","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/07-img3024","LEGACY","MATCHED_EXACT","1779","1832-08-07","diary-1832","img3024","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/08-img3024","LEGACY","MATCHED_EXACT","1780","1832-08-08","diary-1832","img3024","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/09-img3024","LEGACY","MATCHED_EXACT","1781","1832-08-09","diary-1832","img3024","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/10-img3024","LEGACY","MATCHED_EXACT","1782","1832-08-10","diary-1832","img3024","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/11-img3024","LEGACY","MATCHED_EXACT","1783","1832-08-11","diary-1832","img3024","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/12-img3024","LEGACY","MATCHED_EXACT","1784","1832-08-12","diary-1832","img3024","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/13-img3025","LEGACY","MATCHED_EXACT","1785","1832-08-13","diary-1832","img3025","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/14-img3025","LEGACY","MATCHED_EXACT","1786","1832-08-14","diary-1832","img3025","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/15-img3025","LEGACY","MATCHED_EXACT","1787","1832-08-15","diary-1832","img3025","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/16-img3025","LEGACY","MATCHED_EXACT","1788","1832-08-16","diary-1832","img3025","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/17-img3025","LEGACY","MATCHED_EXACT","1789","1832-08-17","diary-1832","img3025","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/18-img3025","LEGACY","MATCHED_EXACT","1790","1832-08-18","diary-1832","img3025","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/19-img3025","LEGACY","MATCHED_EXACT","1791","1832-08-19","diary-1832","img3025","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/20-img3026","LEGACY","MATCHED_EXACT","1792","1832-08-20","diary-1832","img3026","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/21-img3026","LEGACY","MATCHED_EXACT","1793","1832-08-21","diary-1832","img3026","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/22-img3026","LEGACY","MATCHED_EXACT","1794","1832-08-22","diary-1832","img3026","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/23-img3026","LEGACY","MATCHED_EXACT","1795","1832-08-23","diary-1832","img3026","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/24-img3026","LEGACY","MATCHED_EXACT","1796","1832-08-24","diary-1832","img3026","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/25-img3026","LEGACY","MATCHED_EXACT","1797","1832-08-25","diary-1832","img3026","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/26-img3026","LEGACY","MATCHED_EXACT","1798","1832-08-26","diary-1832","img3026","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/27-img3027","LEGACY","MATCHED_EXACT","1799","1832-08-27","diary-1832","img3027","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/28-img3027","LEGACY","MATCHED_EXACT","1800","1832-08-28","diary-1832","img3027","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/29-img3027","LEGACY","MATCHED_EXACT","1801","1832-08-29","diary-1832","img3027","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/30-img3027","LEGACY","MATCHED_EXACT","1802","1832-08-30","diary-1832","img3027","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/08/31-img3027","LEGACY","MATCHED_EXACT","1803","1832-08-31","diary-1832","img3027","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/01-img3027","LEGACY","MATCHED_EXACT","1804","1832-09-01","diary-1832","img3027","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/02-img3027","LEGACY","MATCHED_EXACT","1805","1832-09-02","diary-1832","img3027","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/03-img3028","LEGACY","MATCHED_EXACT","1806","1832-09-03","diary-1832","img3028","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/04-img3028","LEGACY","MATCHED_EXACT","1807","1832-09-04","diary-1832","img3028","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/05-img3028","LEGACY","MATCHED_EXACT","1808","1832-09-05","diary-1832","img3028","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/06-img3028","LEGACY","MATCHED_EXACT","1809","1832-09-06","diary-1832","img3028","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/07-img3028","LEGACY","MATCHED_EXACT","1810","1832-09-07","diary-1832","img3028","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/08-img3028","LEGACY","MATCHED_EXACT","1811","1832-09-08","diary-1832","img3028","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/09-img3028","LEGACY","MATCHED_EXACT","1812","1832-09-09","diary-1832","img3028","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/10-img3029","LEGACY","MATCHED_EXACT","1813","1832-09-10","diary-1832","img3029","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/11-img3029","LEGACY","MATCHED_EXACT","1814","1832-09-11","diary-1832","img3029","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/12-img3029","LEGACY","MATCHED_EXACT","1815","1832-09-12","diary-1832","img3029","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/13-img3029","LEGACY","MATCHED_EXACT","1816","1832-09-13","diary-1832","img3029","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/14-img3029","LEGACY","MATCHED_EXACT","1817","1832-09-14","diary-1832","img3029","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/15-img3029","LEGACY","MATCHED_EXACT","1818","1832-09-15","diary-1832","img3029","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/16-img3029","LEGACY","MATCHED_EXACT","1819","1832-09-16","diary-1832","img3029","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/17-img3030","LEGACY","MATCHED_EXACT","1820","1832-09-17","diary-1832","img3030","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/18-img3030","LEGACY","MATCHED_EXACT","1821","1832-09-18","diary-1832","img3030","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/19-img3030","LEGACY","MATCHED_EXACT","1822","1832-09-19","diary-1832","img3030","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/20-img3030","LEGACY","MATCHED_EXACT","1823","1832-09-20","diary-1832","img3030","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/21-img3030","LEGACY","MATCHED_EXACT","1824","1832-09-21","diary-1832","img3030","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/22-img3030","LEGACY","MATCHED_EXACT","1825","1832-09-22","diary-1832","img3030","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/23-img3030","LEGACY","MATCHED_EXACT","1826","1832-09-23","diary-1832","img3030","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/24-img3031","LEGACY","MATCHED_EXACT","1827","1832-09-24","diary-1832","img3031","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/25-img3031","LEGACY","MATCHED_EXACT","1828","1832-09-25","diary-1832","img3031","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/26-img3031","LEGACY","MATCHED_EXACT","1829","1832-09-26","diary-1832","img3031","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/27-img3031","LEGACY","MATCHED_EXACT","1830","1832-09-27","diary-1832","img3031","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/28-img3031","LEGACY","MATCHED_EXACT","1831","1832-09-28","diary-1832","img3031","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/29-img3031","LEGACY","MATCHED_EXACT","1832","1832-09-29","diary-1832","img3031","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/09/30-img3031","LEGACY","MATCHED_EXACT","1833","1832-09-30","diary-1832","img3031","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/01-img3032","LEGACY","MATCHED_EXACT","1834","1832-10-01","diary-1832","img3032","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/02-img3032","LEGACY","MATCHED_EXACT","1835","1832-10-02","diary-1832","img3032","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/03-img3032","LEGACY","MATCHED_EXACT","1836","1832-10-03","diary-1832","img3032","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/04-img3032","LEGACY","MATCHED_EXACT","1837","1832-10-04","diary-1832","img3032","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/05-img3032","LEGACY","MATCHED_EXACT","1838","1832-10-05","diary-1832","img3032","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/06-img3032","LEGACY","MATCHED_EXACT","1839","1832-10-06","diary-1832","img3032","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/07-img3032","LEGACY","MATCHED_EXACT","1840","1832-10-07","diary-1832","img3032","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/08-img3033","LEGACY","MATCHED_EXACT","1841","1832-10-08","diary-1832","img3033","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/09-img3033","LEGACY","MATCHED_EXACT","1842","1832-10-09","diary-1832","img3033","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/10-img3033","LEGACY","MATCHED_EXACT","1843","1832-10-10","diary-1832","img3033","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/11-img3033","LEGACY","MATCHED_EXACT","1844","1832-10-11","diary-1832","img3033","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/12-img3033","LEGACY","MATCHED_EXACT","1845","1832-10-12","diary-1832","img3033","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/13-img3033","LEGACY","MATCHED_EXACT","1846","1832-10-13","diary-1832","img3033","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/14-img3033","LEGACY","MATCHED_EXACT","1847","1832-10-14","diary-1832","img3033","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/15-img3034","LEGACY","MATCHED_EXACT","1848","1832-10-15","diary-1832","img3034","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/16-img3034","LEGACY","MATCHED_EXACT","1849","1832-10-16","diary-1832","img3034","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/17-img3034","LEGACY","MATCHED_EXACT","1850","1832-10-17","diary-1832","img3034","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/18-img3034","LEGACY","MATCHED_EXACT","1851","1832-10-18","diary-1832","img3034","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/19-img3034","LEGACY","MATCHED_EXACT","1852","1832-10-19","diary-1832","img3034","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/20-img3034","LEGACY","MATCHED_EXACT","1853","1832-10-20","diary-1832","img3034","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/21-img3034","LEGACY","MATCHED_EXACT","1854","1832-10-21","diary-1832","img3034","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/22-img3035","LEGACY","MATCHED_EXACT","1855","1832-10-22","diary-1832","img3035","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/23-img3035","LEGACY","MATCHED_EXACT","1856","1832-10-23","diary-1832","img3035","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/24-img3035","LEGACY","MATCHED_EXACT","1857","1832-10-24","diary-1832","img3035","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/25-img3035","LEGACY","MATCHED_EXACT","1858","1832-10-25","diary-1832","img3035","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/26-img3035","LEGACY","MATCHED_EXACT","1859","1832-10-26","diary-1832","img3035","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/27-img3035","LEGACY","MATCHED_EXACT","1860","1832-10-27","diary-1832","img3035","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/28-img3035","LEGACY","MATCHED_EXACT","1861","1832-10-28","diary-1832","img3035","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/29-img3036","LEGACY","MATCHED_EXACT","1862","1832-10-29","diary-1832","img3036","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/30-img3036","LEGACY","MATCHED_EXACT","1863","1832-10-30","diary-1832","img3036","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/10/31-img3036","LEGACY","MATCHED_EXACT","1864","1832-10-31","diary-1832","img3036","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/01-img3036","LEGACY","MATCHED_EXACT","1865","1832-11-01","diary-1832","img3036","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/02-img3036","LEGACY","MATCHED_EXACT","1866","1832-11-02","diary-1832","img3036","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/03-img3036","LEGACY","MATCHED_EXACT","1867","1832-11-03","diary-1832","img3036","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/04-img3036","LEGACY","MATCHED_EXACT","1868","1832-11-04","diary-1832","img3036","","","1.0000","date, Page context and imported HTML hash match"
